Australia,Brazil,China,Germany,India,South Africa,United States
24794.16406,202287.3388,1646198.261,88264.50558,1231787.252,115114.3407,641187.201
25751.74826,206102.9986,1655141.407,87427.76755,1209011.466,114991.3269,636648.759
27649.74335,205932.357,1680860.827,85917.82336,1193056.971,115149.5169,631964.14
29883.74289,202655.4788,1686610.728,84497.51885,1165486.062,115247.6702,630654.1173
32301.55121,189092.2755,1683461.809,85257.0335,1142685.204,116592.1534,640755.6314
33515.14977,181867.2751,1678324.218,89205.7223,1110974.658,116721.4285,665850.7103
33650.47726,190490.1574,1614050.947,89529.45482,1111945.353,116399.7864,680837.3143
33317.01683,194338.5279,1585901.382,87393.84983,1085377.964,119043.3161,673091.3352
32189.91381,197268.3914,1629027.39,82421.87555,1035013.627,115817.9018,655643.3921
30472.48602,193129.4143,1642622.304,78287.85064,1001543.075,107477.5888,629399.781
29007.17887,183977.3336,1606711.519,74312.20937,962603.949,101405.3476,595769.3683
27772.29416,173862.1737,1523689.394,69543.43857,921969.3701,96192.19351,564344.1372
26162.91518,165668.7484,1405009.548,66830.62668,886619.4621,93077.97399,541482.0831
24754.44605,160555.1882,1356607.858,65032.07903,862675.5726,91694.62576,527224.971
23889.8758,157600.5777,1309821.819,64068.75523,844957.7121,91067.48076,518432.0875
23662.22243,156853.7723,1270907.547,64986.95635,842686.5759,91689.56352,517037.143
23883.08748,156117.3162,1242012.842,66946.00749,868053.0999,93695.09657,526888.0683
24334.27464,157734.1563,1232470.007,71358.03657,930383.6301,98915.4581,554399.9372
24776.16897,171002.015,1259352.711,80906.17746,994279.4718,102693.8996,602074.4616
25064.06754,185760.085,1302621.935,88695.74516,1068452.0,108604.1281,635299.7558
24873.35372,193493.3194,1380046.302,90847.09766,1137663.852,113472.2594,639559.7658
24169.28044,198535.1902,1508187.017,90424.94318,1203478.144,115717.5628,636829.7398
23693.47418,198556.0038,1587800.429,90700.52465,1234005.207,115483.7178,635328.9911
24476.4015,195143.33,1643795.358,91016.98909,1217698.156,115666.0497,631783.1592
25117.15494,203577.8042,1615567.763,90190.54751,1198931.025,115585.7194,627311.5408
25806.67399,209240.5769,1623837.311,89794.73984,1157830.678,115410.6503,625633.9878
26980.06292,209389.4471,1647343.879,87982.2617,1120309.469,114683.734,622979.1384
