Australia,Brazil,China,India,South Africa,United States
27710.99559,63401.37,734270.7423,142019.53,48963.385,406478
26634.13703,60121.006,696664.7727,140984.66,46473.75,388919
25485.46396,57391.703,657601.0053,138916.95,44957.036,379494
24350.35635,55400.026,635310.7894,136109.56,44106.824,377031
23559.53865,53822.552,613975.0292,134350.63,43954.43,376307
23478.47242,53080.042,596334.8183,133812.02,44051.125,376814
24228.82053,52244.04,583357.1658,135155.01,46316.216,382021
26463.78117,49701.394,579008.6197,141266.69,50610.742,392822
29043.45512,50112.01,591275.6512,151481.14,53905.161,406627
29009.50341,51876.451,611275.6383,162558.4,53018.459,414134
27265.6884,53598.072,648875.0116,169344.5,54018.207,413465
25807.9044,55246.266,709101.5349,177031.09,53786.225,406859
24804.52416,56643.5,745175.4534,182247.36,53637.65,398388
24594.90748,56827.57,769809.6191,182824.54,53868.305,390931
24767.30292,56943.306,754432.9995,179781.48,53614.087,383910
25363.294,57206.057,758276.9946,175122.78,53341.13,378235
26009.85592,57789.311,770549.2246,174200.09,53898.574,374830
27463.37871,59196.595,773328.3989,174051.5,54564.015,374774
29443.9539,61194.713,772206.014,170037.61,55399.049,381827
31350.6163,66325.804,769827.6116,163465.79,56053.735,393052
32183.01959,69798.519,740561.3,161201.46,57933.791,411421
31938.85116,69280.18,728939.0839,167114.3,59045.961,421923
30465.96495,68358.133,747504.5744,160279.87,54843.014,417018
28772.51394,66821.967,752442.6152,156810.36,50680.356,401896
27273.79581,63929.213,736937.1644,157023.72,47939.471,382500
26318.94975,60826.588,700819.6804,156159.47,45518.992,358822
25186.95986,58377.689,654613.8384,153791.51,44373.149,351029
24013.98642,56783.329,633475.5255,151120.82,43619.374,347761
23376.43858,55838.475,613278.4795,148749.57,43296.694,349726
23300.03076,55957.163,596679.9767,147819.29,43746.382,358908
24012.8859,57831.112,584445.0656,149733.1,45749.174,380376
26208.24892,59947.495,580331.1757,155397.43,50323.497,417364
28667.07543,64206.125,591940.6112,163641.58,53645.443,444896
28690.89141,69840.096,610969.5583,172843.28,52584.429,447347
27000.79461,73287.569,646150.5988,176934.01,53695.498,438436
25528.76417,75914.108,703173.3582,184851.17,53544.974,430021
24923.12532,76804.486,737064.518,189759.97,53804.129,423350
24425.9093,74684.193,760429.2681,190542.56,54158.728,417090
24293.20954,77650.111,745545.1977,187786.08,53861.61,412547
24656.58936,80262.543,748386.6368,181030.24,53604.78,409688
25493.08925,80655.404,760231.6668,179230.73,53782.827,408064
27301.03559,79782.023,763136.6418,179235.87,54552.526,409534
29534.39391,75096.774,762315.7465,175669.05,55460.756,415198
31126.68638,74440.715,760861.9621,169960.53,56048.628,422826
31533.82591,78025.197,733575.4698,167936.79,58340.622,436047
31021.56016,77768.823,722562.1655,172282.04,60139.034,438308
29778.01685,78376.864,739652.1556,164248.6,56093.435,423693
28427.44115,75914.407,744195.2463,160454.24,51757.609,400243
27349.10163,71620.641,729647.8465,160109.44,48910.975,375332
26727.61363,67155.85,695740.9335,159891.16,46696.708,357765
25317.2319,63512.107,645498.779,157128.13,45749.435,346460
24101.61153,61534.246,625518.5675,154423.76,45256.601,341298
23212.3197,60506.535,606334.3189,152644.63,44969.166,340414
22906.40716,60346.343,590638.6737,151630.28,45324.71,346860
23236.61472,61673.631,579094.4368,153429.28,47236.743,365720
24023.80831,63081.344,575309.162,158900.84,51933.446,400248
25096.824,67083.373,586634.3452,165880.12,54605.326,426415
24822.24049,72801.113,604985.2758,172460.55,52836.894,433298
23859.77316,76039.174,637590.6265,177456.87,54056.66,432055
22505.68906,78463.331,691399.1281,184090.14,53804.325,430349
21607.60157,79109.973,723504.0211,187496.19,54141.909,427501
21432.79329,76983.572,746058.2527,188658.69,54378.063,426196
22141.40172,80164.894,732494.3524,186720.94,54098.364,425337
23152.58237,82434.686,734506.2447,182546.31,53850.465,423832
24817.40646,82829.698,745286.0297,183351.86,54604.765,422184
26904.65538,81864.047,748163.8948,183535.98,55344.467,422890
29447.59983,76843.836,747523.4532,179973.65,56210.713,428003
30986.34496,76179.887,746801.6704,169670.41,57239.973,432816
31502.52707,79646.582,721840.7522,170206.37,58821.873,442796
31058.36541,79182.005,711055.1472,175261.31,60123.848,445168
29696.0342,79668.942,727056.0777,166792.02,56167.166,430587
28407.69407,76983.062,731412.0554,163333.68,51690.633,406983
27290.22335,72872.763,717410.0882,163801.11,48631.774,382785
26463.80535,68175.643,684862.8699,163747.48,46000.535,364221
25352.42194,64720.649,625510.4114,160842.2,45402.083,353647
24141.57069,62733.763,607047.0618,158279.35,44654.274,347078
23281.4747,61564.145,589461.722,155431.56,44738.494,344845
22989.75089,61400.169,576763.141,153783.97,44851.578,351046
23154.63442,62724.392,569691.2788,155432.09,46612.366,367766
23665.67198,64031.133,572837.371,158848,51409.916,401078
24161.27698,68023.236,595205.2068,163209.42,54840.061,425923
24227.68286,73455.969,634321.9271,168514.83,53849.44,429795
23827.98292,76210.979,639779.7445,172122.02,54774.95,427616
23050.23921,78660.204,657156.8682,177691.73,55108.324,425871
22902.71034,79111.903,676840.3782,182581.52,55618.945,424364
22754.87467,76861.899,693710.6309,183221.97,55709.041,423392
22225.1317,80336.879,676007.8025,181301.75,55303.118,424787
23337.42106,82910.105,657448.6728,176735.56,54453.429,425197
25120.13317,83336.801,663232.7725,174433.95,54120.818,426039
26137.63368,82409.231,670599.3619,173189.58,54692.487,428085
27805.02921,77164.496,684401.0943,168775.67,54825.107,432802
29250.45714,76434.131,716066.2043,161089.22,55422.348,437846
30122.46333,79601.955,737623.7143,160497.95,56771.183,445977
29571.2104,79227.608,746208.6543,166353.23,58094.788,447952
28486.99976,79461.522,728443.1991,160533.15,55454.211,433800
27314.43965,77414.231,713709.2543,158554.23,52025.541,410086
25933.1545,73262.831,691966.3081,160520.75,49162.598,384999
25081.26879,68636.269,656122.5975,160264.95,47026.046,366218
24063.66412,65011.245,619691.9328,157041.91,45305.337,354012
23067.84804,62689.355,601133.7633,154655.07,44481.404,348188
22523.44272,61552.508,583538.9597,152764.87,44216.822,346338
22372.06338,61327.276,570879.7758,151417.27,43971.516,351755
22956.29414,62673.33,563867.6954,152977.1,44366.024,369095
24729.63543,64132.675,567170.7233,158825.61,45650.457,401943
26815.94217,68000.98,589843.5725,167028.5,47669.384,426815
27330.96887,73468.747,628838.4248,175138.41,50587.961,432130
26314.56091,76346.868,634832.8743,179707.82,52485.287,431396
24861.49777,78877.302,652327.9826,187668.45,53025.478,433115
23634.55765,79544.147,672168.9388,193144.94,52350.053,432703
22790.47822,77519.694,688805.2756,195306.73,51923.886,432845
22484.25351,80907.952,670700.5029,193073.84,51615.474,434770
23052.36382,83129.962,652614.3914,186688.78,50932.136,435357
24213.63327,83459.951,658467.9461,186460.97,50207.576,435879
26309.74929,82522.93,665871.2959,185509.78,50003.883,436602
29020.0778,77584.863,679794.5806,182576.05,50246.703,438783
31295.23204,76872.241,711406.4045,174309.69,51068.632,441703
31776.10548,80225.957,732699.3408,172039.31,53335.781,448495
31201.54204,79548.21,741304.9047,176727.07,55215.896,449171
29679.69488,80095.488,723682.3399,169327.57,52184.685,434783
28215.24147,77693.595,708987.3167,167084.68,48991.714,411383
26985.51161,74058.036,687123.6561,167063.04,46669.366,385733
26139.83617,69764.278,651129.8133,166649.6,44316.981,366342
25102.94952,66367.486,631065.14,162676.98,42809.698,354599
24075.37524,63954.501,610411.9553,159529.39,42014.578,347321
23374.57746,62644.022,590521.4411,156736.05,41738.318,344882
23248.84108,62382.952,574154.4612,155430.02,41651.803,348831
24053.13638,63715.444,562045.9418,157176,42003.115,362894
26209.25386,64860.716,557985.1717,162844.51,42792.168,391887
28742.12269,68709.109,569160.7074,170277.31,44956.048,416943
28560.49937,74545.563,587718.2958,177348.3,48382.885,427204
27213.95032,77828.569,623178.2936,181390.4,50793.959,431676
25670.72409,80384.61,680417.7944,189090.38,51473.33,434775
25148.50582,80915.861,713800.1717,194226.66,51506.268,435873
25160.6645,79042.508,736856.6359,196303.11,51486.244,435365
25692.12573,82223.918,721176.7803,194810.76,51049.93,434495
26104.65728,84341.713,723432.7482,189141.5,50212.281,432711
27272.61033,84280.125,736098.8485,188005.44,49226.627,430593
29293.29652,82148.873,739420.8946,186276.82,48924.783,430326
32011.55092,77555.885,738757.5479,181798.28,49727.893,432421
33768.4118,77236.399,737411.8503,174121.17,50987.924,434016
34042.73413,79911.961,709766.0565,172977.6,53631.23,439691
33172.79583,78682.057,699102.2046,177600.76,55703.876,440051
31282.38683,78979.205,715143.6012,170727.47,52690.549,424664
29468.44448,76996.96,719525.8705,168095.67,48905.158,403348
28083.39271,74124.8,705211.5225,167571.76,45653.449,383208
27065.38882,70250.206,672107.3536,167066.11,43365.523,370936
25812.93866,66860.54,632160.7663,164487.59,42172.54,357874
24623.40231,64293.399,611854.3737,161051.91,41421.074,350233
23789.03773,62742.239,592187.8223,157816.58,41205.517,347101
23664.84267,61840.74,576005.4414,156527.46,41607.959,348245
24469.98234,61393.137,564115.1681,157987.3,43729.757,352861
26697.24885,59786.406,560176.3309,163841.34,48582.679,364489
29134.23165,61512.481,571788.8777,171541.46,52155.272,377513
28922.32374,64809.788,590391.2864,177862.52,51629.949,390667
27358.83841,66935.719,625275.2326,181279.31,53622.566,402955
25386.18331,68420.428,681551.0457,189747.61,54140.779,411788
23950.60526,69087.8,714703.2782,193343.97,54135.553,416057
23401.12388,68731.633,737443.9592,195069.72,54062.476,417298
24441.29668,69222.77,722235.4181,193760.64,53854.74,416643
26598.98787,69646.746,724586.0994,187979.61,54589.87,415733
27975.26789,69601.573,736640.6167,187108.78,53902.057,416310
31546.70493,69310.318,739819.0227,185977.77,54505.786,419164
34203.89408,69737.456,739139.6502,178454.52,55248.642,425561
35547.72318,74429.128,737719.0804,170548.27,55915.612,429610
35399.27186,77531.742,710729.6364,170660.24,58276.682,426376
34178.25395,75352.191,700053.3088,174252.96,59646.099,429996
32366.10494,73518.471,716159.0203,166785.05,55209.042,417990
30223.01225,70817.802,720318.0385,163546.24,51468.224,399854
28494.69552,68515.816,706012.1257,163035,48187.082,377974
27109.65138,65420.906,672782.7575,162049.98,45769.079,368753
25794.53902,62505.903,636601.8062,159459.26,44242.176,357157
24560.90277,60363.143,616028.8478,156113.51,43623.1,349956
23774.54069,58812.132,595903.2862,153304.49,43483.593,346907
23551.33478,57863.652,579348.155,151863.18,43952.794,346294
24269.57137,56578.324,567153.4659,152654.32,45898.691,350090
26348.60362,53879.245,563192.4002,158100.67,49881.635,358631
28594.18401,53719.041,575156.2556,164733.57,53983.441,369960
28360.47235,55193.143,594343.5876,172508.03,52890.727,383408
26916.41291,56760.972,630260.411,175389.42,53928.626,397413
25248.24856,58095.872,687727.78,181652.49,54171.542,404734
24508.26983,59397,721721.8394,186608.05,54417.334,408359
24801.88363,59774.651,744818.6552,188310.26,54463.166,410722
26081.51494,60351.412,729610.6596,186930.2,53945.387,409739
27722.82258,60880.878,732447.7817,181943.94,53472.442,407589
30433.15555,61439.591,744469.2198,180868.79,53734.068,407336
33966.80882,62290.113,747584.6292,178507.35,54650.079,411042
37385.53846,64131.063,746838.5458,172267.11,55533.699,418115
38856.20176,69867.475,744991.6884,165181.42,56021.217,426139
38342.9046,73273.864,717364.2843,164783.09,58032.168,435446
37043.05754,72769.349,706695.2776,167861.54,59215.995,438203
34482.1609,72022.762,723309.0183,160097.16,55079.742,426786
31932.58195,70792.742,727489.3647,155676.6,50940.844,407270
29591.34523,67964.964,712780.5296,154332.19,47822.046,386707
27992.09746,64857.631,678591.3769,151803.37,45483.087,371896
26559.79541,62416.388,643533.4418,147137.83,44756.371,362869
25173.83442,60655.451,622853.3982,143949.41,44217.183,358209
24368.86816,59742.184,602513.4791,141087.96,43729.998,358674
24182.935,59538.269,585801.2789,139466.34,43917.205,364946
24858.04696,60843.748,573468.4041,139641.28,45893.665,381740
27109.74708,62444.383,569385.1704,144826.89,50469.722,409929
29481.72631,66655.747,581479.0518,154816.52,54194.464,434249
29604.86736,73021.593,600921.4705,162836.09,53452.353,444495
28313.32599,76537.149,636832.0175,165383.16,54785.016,447530
26775.36155,78975.052,694523.0549,170627.84,55392.527,450016
25790.61201,79381.461,728869.8378,174560.54,55254.004,448551
25550.47161,77635.628,752371.8434,175417.43,55333.069,446034
26189.02177,80855.761,737549.9463,173462.55,54901.263,445219
27414.41621,82951.419,740290.4265,167216.87,54704.697,441626
29099.34112,82143.818,752151.3982,167121.5,55083.689,438783
32522.17712,81037.032,755258.863,166720.81,56143.203,439242
35403.46819,76225.392,754473.2332,164346.46,56991.222,443889
36822.62935,76157.089,752635.5289,160401.05,57660.39,449847
36335.09573,78668.479,725084.8115,160441.93,59454.188,456438
35143.95677,78206.711,714161.4367,164098.23,60376.54,455240
33275.21904,78788.868,730942.0548,157288.06,56480.94,440034
31165.17962,76579.028,735233.0738,152336.87,51999.589,418045
29375.24251,72810.348,720487.9546,149312.58,48994.561,395939
28043.03409,68912.333,685941.6983,146804.13,46466.453,378164
26490.89628,65809.1,648619.3217,143079.03,44193.55,366834
25079.93479,63366.124,628118.1008,139773.47,43632.154,360666
24123.81906,61961.513,607966.4303,136912.42,43371.883,358336
23591.12782,61757.257,591476.1601,134901.9,43828.343,363321
23750.89367,62681.601,579258.1234,135159.62,45558.365,378149
24535.77262,63679.883,575105.0468,141034.3,50180.851,401953
25469.73409,67799.314,586865.0226,148858.48,53248.015,424574
25394.39774,73438.442,606152.9136,157129.19,52920.43,435915
24796.10138,76204.68,641062.9915,160193.62,53936.176,441808
23743.01693,78462.216,697766.329,166685.13,53771.964,444951
22878.45459,78592.89,731519.3523,170500.01,53813.097,445115
23018.41381,77126.731,755033.8063,169637.15,53905.004,444148
23713.82672,80538.138,740828.12,166766.97,53705.997,443038
25575.07608,82512.595,743241.6308,160049.9,53442.265,440515
27732.34696,82629.294,754830.9322,158696.1,54110.103,436180
30917.84327,81564.536,757896.4915,156607.83,54815.631,434987
34426.85955,76666.778,757134.2749,153151.3,55389.875,437435
35898.96895,76633.481,755628.36,149920.64,56649.895,439998
35353.764,79195.795,728837.3619,150289.13,58415.618,445895
33928.08415,78373.339,717837.9202,154410.67,58899.98,446324
32092.56585,78851.033,734347.4416,146655.58,55020.318,432210
30162.40491,76692.409,738802.2968,141972.47,50885.544,410372
28498.38919,72993.056,724280.3482,140529.38,47415.306,389010
27374.24464,69091.79,690275.3714,137367.8,44993.452,372764
25899.28328,65801.771,637834.7572,133118.84,43730.707,361777
24533.07915,63601.985,618281.5992,129470.02,43101.023,355474
23692.49793,62391.644,599682.6904,127068.67,42809.664,353911
23362.95347,62215.632,586118.8875,125208.67,43066.159,358034
23339.95856,62853.268,578627.7874,125394.05,45127.145,372379
23803.00577,63414.073,582188.3354,130083.93,49150.516,396410
24349.19745,67791.572,606720.3072,137901.1,53113.244,417859
24216.67488,73351.765,648701.8826,145155.6,52703.707,427030
23810.9759,76447.902,654211.6927,148544.26,53837.08,430764
23463.71532,78492.761,672273.6401,151601.03,53949.742,434079
23173.78201,78476.32,693555.7753,152412.01,54300.081,436218
23344.84385,77248.939,711088.8659,150893.71,54317.664,438013
24431.46434,80380.099,691522.735,149061.77,54153.304,439932
25836.47789,82175.023,672973.9586,145114.69,53582.459,438356
27998.84182,82291.346,679423.8216,142721.14,53228.402,437389
30844.82026,80848.8,687291.6921,140650.84,53057.507,437893
34067.49514,76377.483,702111.0321,138748.04,53282.247,442404
35870.52724,77095.791,735671.5397,138352.36,53938.21,446254
35485.52542,78864.527,758700.6535,142449.15,55466.05,450399
33788.01123,77778.1,767792.9522,148472.06,55539.657,447238
31653.10411,77958.893,748787.2789,142973.86,52567.721,430948
29268.61016,76218.385,733326.2034,138808.5,49599.336,407937
27422.99109,72737.144,710228.2288,135589.17,46778.61,386149
26219.65172,68806.727,671804.9664,132557.24,44664.072,367867
